age,income,loan_amount,credit_history_length,utilization_rate,time_period,default
66,96878.66051871916,21594.508782064335,0,0.24235187060586352,Q1_Train,0
56,34060.22184892901,52958.12995928794,6,0.38626073239785236,Q1_Train,0
18,86935.76604362275,16014.25789997956,0,0.32816308559463414,Q2_Train,0
60,63362.390785945696,16213.795374397496,12,0.3238980036666897,Q1_Train,0
42,70062.39703566665,6842.951326399775,0,0.2625036862538598,Q1_Train,0
20,42956.23213792316,17193.818579742896,8,0.24618292656548785,Q2_Train,0
60,20911.591472156422,90047.60535385789,5,0.4327852262112551,Q2_Train,0
33,33511.87390561733,11197.444871384167,0,0.0850308344640408,Q2_Train,0
42,32491.303933762996,9816.659495142057,7,0.213131274688186,Q1_Train,0
45,66937.8334794594,8341.146060334995,5,0.0075877222405758855,Q2_Train,0
18,34358.799216370826,15753.731693820362,1,0.483515295225211,Q1_Train,0
46,154605.8785436965,35894.44046901568,0,0.48931675491828314,Q1_Train,0
33,31190.730815644223,35913.84905716452,0,0.2648041252995373,Q2_Train,0
68,80298.54177777344,12246.732330971547,2,0.1059477656000055,Q1_Train,0
61,171550.47202127185,32087.979965874973,14,0.12840157427790963,Q2_Train,0
58,49430.35455182947,14839.885325801857,10,0.4962814347256862,Q1_Train,0
24,29256.355218825047,11890.027599654066,5,0.31414043690151333,Q2_Train,0
31,50902.899033490336,8438.403124536324,9,0.4095863938242524,Q2_Train,0
46,66667.74907380875,13654.289345163055,12,0.09370537930696768,Q2_Train,0
36,40094.967570824,13796.781793193957,7,0.17386956534416806,Q2_Train,0
62,24758.17956857218,20051.774605277933,7,0.059881156656692004,Q1_Train,0
32,22516.72717780177,6751.0814433254955,4,0.44770951053351676,Q2_Train,0
20,117329.4894576811,17844.234925300796,7,0.48313464285299834,Q2_Train,0
47,28066.14451131069,6493.5704488282245,0,0.09157300477263186,Q2_Train,0
68,27755.34896749114,8732.162981777226,0,0.2023543461023472,Q2_Train,0
19,124843.54858523098,27242.157296820802,4,0.39702496817008637,Q2_Train,0
25,23164.08464839114,15191.168720241947,2,0.26081036196712626,Q1_Train,0
39,101756.29222172825,7420.194770174344,1,0.31826611536593014,Q1_Train,0
23,36564.866055292856,5857.961095006371,6,0.41454159005375557,Q2_Train,0
57,33543.329005419146,18775.01599382172,5,0.09155732739829718,Q1_Train,0
32,243864.53013014694,14572.727000861609,2,0.18245087485122038,Q1_Train,0
62,31108.853591298863,6248.41391080251,0,0.10779400610623552,Q1_Train,0
32,118947.18624365218,7188.143001979757,6,0.3918138029202246,Q2_Train,0
37,58611.89641425663,20544.852880466184,13,0.5368589153196699,Q2_Train,0
46,125271.48609078201,73325.6419747502,0,0.36572351615116305,Q2_Train,0
59,28226.261429791604,7438.128882010298,6,0.2775276143916289,Q1_Train,0
20,77080.9891202362,14462.008713226664,7,0.4126115455679816,Q1_Train,0
31,72245.42856513223,15387.338314786923,9,0.22339700798088555,Q2_Train,0
69,64570.53833857479,23692.645655911823,9,0.1949255636914783,Q1_Train,0
28,122242.67041703998,25140.76344877816,3,0.28616147841110245,Q1_Train,0
48,32091.73641165143,24625.14330214175,7,0.09085017561229854,Q1_Train,0
60,53251.44714223878,6010.479034189762,11,0.12210221506597775,Q1_Train,0
44,52084.86606346097,13489.975578403455,12,0.43458716312026385,Q1_Train,0
47,34573.09001128036,14674.202999087725,5,0.5249830884689687,Q1_Train,0
66,174924.8511315972,22090.12508149729,10,0.42783723853328365,Q1_Train,0
45,80022.68218685148,31962.47052353323,9,0.18677910527882557,Q2_Train,0
48,55626.88729837483,29549.323161539287,1,0.3678919859768155,Q1_Train,0
51,30086.775797898285,5075.8539286559035,3,0.3107077436121202,Q1_Train,0
32,26575.016378598153,14776.62304357639,14,0.09472221781084549,Q2_Train,0
25,102796.69341403563,48250.08326855672,0,0.27600583087499075,Q1_Train,0
26,61945.81525649536,9157.397600938053,11,0.1904673145999101,Q2_Train,0
54,353172.0523277981,5324.869988694164,8,0.19718511669777952,Q1_Train,0
49,28253.79898140989,15249.665886448178,12,0.13301606970785895,Q1_Train,0
69,56241.57394463592,12633.593591236631,11,0.32256290438839325,Q1_Train,0
52,45412.38948237836,31445.865874018746,12,0.6331972171131282,Q2_Train,0
54,162927.47265433517,9283.051365413983,7,0.3398569942394634,Q1_Train,0
61,28290.17315702344,17472.713985022947,10,0.23701625906740986,Q2_Train,0
46,63661.155541425476,10726.567388022959,2,0.2818314984607618,Q1_Train,0
24,66110.93514728795,23694.602529283846,13,0.20585248476976623,Q2_Train,0
26,30944.293131284176,55857.22895714368,10,0.31696187270799064,Q2_Train,0
45,248056.66659273088,8102.743131925068,0,0.09252128211345086,Q2_Train,0
46,111067.25233953024,14836.46926111633,9,0.17854167231560983,Q2_Train,0
34,51774.47253817937,38125.15619343007,8,0.22783079835060815,Q1_Train,0
33,48545.525092245465,24231.22543980906,2,0.49778422785021853,Q2_Train,0
40,37475.20835923964,7346.798061193951,13,0.17158900257606083,Q1_Train,0
48,94322.48832102728,13660.188274055896,3,0.48979189542584023,Q1_Train,0
38,35131.49256695584,23166.25662584028,9,0.22616632220706148,Q1_Train,0
53,27362.36871329788,14168.943252827787,12,0.4374104651428226,Q2_Train,0
54,48619.70898716517,12123.617612289045,14,0.29136304418446907,Q2_Train,0
39,27073.262467577366,70342.70278815205,0,0.5078130584531138,Q1_Train,0
59,40797.61078629689,49285.06623004724,12,0.27959535055805707,Q2_Train,0
59,115544.61406884064,37134.04918635095,12,0.17056587438482876,Q1_Train,0
33,28640.509421952447,9775.31879864061,8,0.26017644389146855,Q1_Train,0
25,46579.84433074006,37525.967301421086,14,0.06955371169211501,Q1_Train,0
57,23908.502360371065,14552.212691381195,8,0.4086315431352449,Q2_Train,0
57,90442.78735259599,16522.70424537256,9,0.38697291360691216,Q1_Train,0
47,55576.59058832375,10823.439488925662,4,0.12474601797198794,Q2_Train,0
47,81714.17910746863,6372.317871590522,4,0.3112780599162239,Q1_Train,0
29,62122.62443335859,7652.726064071043,14,0.1702185036050196,Q2_Train,0
27,101076.22856539398,11212.196931668237,4,0.19513829097573168,Q2_Train,0
34,22688.736962171755,8744.040145213674,11,0.1883680789669395,Q2_Train,0
19,165621.205517118,15244.375365462998,4,0.1896035804175317,Q1_Train,0
29,84405.02129344089,8076.521913837956,5,0.49058547944734365,Q2_Train,0
68,35745.61226342326,35180.12019767987,12,0.5782138007606134,Q2_Train,0
43,59092.54950513347,40102.712954369425,3,0.4735359656862845,Q1_Train,0
40,262936.4804345507,15968.282448579375,9,0.11817487399774425,Q2_Train,0
35,116946.98428846142,43126.863805593326,3,0.34699596379442155,Q2_Train,0
64,45925.979508709526,7060.988193104755,3,0.2765739773519244,Q1_Train,0
47,92056.4614548011,15638.420505136686,12,0.5057070918050152,Q2_Train,0
18,87363.87510559287,11074.761289615588,6,0.799257353391522,Q1_Train,0
49,61781.60624456196,27875.83529939772,5,0.6202786258583836,Q2_Train,0
45,95723.1930064626,30639.220225171546,14,0.3294756466631007,Q1_Train,0
63,171340.34271122148,7563.5094789619725,10,0.18793819051319363,Q1_Train,0
30,30579.189291747396,9588.282228249442,11,0.04914668725591298,Q1_Train,0
44,143619.52053063107,51564.88463602417,3,0.2265506808571406,Q2_Train,0
53,34956.05319922454,8841.603717647527,12,0.48778217126923806,Q2_Train,0
39,48911.02857771564,16979.264597670575,2,0.22404568818776302,Q2_Train,0
27,67714.85065151678,9555.423087431689,10,0.09298960672639411,Q2_Train,0
32,60573.595273906976,17826.801925418265,8,0.26848891404891617,Q1_Train,0
21,34858.67979277661,28097.0427924386,2,0.38447626099442944,Q1_Train,0
49,63413.40571849946,24260.659656947933,7,0.14075926488934115,Q2_Train,0
37,41571.66189961028,12475.177024006738,6,0.18463404419635354,Q1_Train,0
54,279994.9869217977,8708.04933786248,3,0.15010250786919657,Q2_Train,0
37,61479.878428852964,13545.706698739768,14,0.061674388200807964,Q2_Train,0
29,106994.86117768692,14538.734725600163,6,0.3094500452637672,Q1_Train,0
18,32587.035867523657,34218.53083200045,2,0.30879173304996593,Q2_Train,0
54,53414.06357763426,26149.845051157354,4,0.13816521567444373,Q2_Train,0
23,31007.812225011294,9850.81225502703,10,0.3496530069126616,Q2_Train,0
49,26825.494529741132,5571.329898485542,2,0.33455473616958026,Q2_Train,0
67,34726.02923779208,7337.284920345299,4,0.3263271798221168,Q1_Train,0
65,60263.95669917328,70322.17371389054,12,0.2340914300531015,Q2_Train,0
23,29665.43535681286,27086.98479903654,12,0.18195349632542474,Q2_Train,0
63,26576.460555244863,8661.97623418026,14,0.11081548053171636,Q1_Train,0
57,53795.89970509137,40332.92262608756,1,0.18600359427859992,Q2_Train,0
30,28799.48456247611,8569.137024983338,11,0.10681397120274135,Q1_Train,0
55,75644.33497572024,40718.846116795874,11,0.03728432628952086,Q1_Train,0
19,139338.7876136903,14379.843217828991,6,0.5035748978938704,Q2_Train,0
28,202336.76416611785,15292.696349866608,12,0.21705895163419067,Q1_Train,0
55,40110.950685550764,9717.556384798303,8,0.09171676540313034,Q1_Train,0
65,21429.442335800184,14887.923779687144,1,0.44958211158027644,Q2_Train,0
29,104480.53845366945,8289.418469872659,13,0.4044247087192866,Q2_Train,0
60,35561.551452883796,35217.31304764232,2,0.6683377406980618,Q1_Train,0
44,74236.88407870996,16393.52619575922,11,0.22467377577852674,Q1_Train,0
49,60103.79896918576,27485.2926011373,12,0.10249225389719326,Q2_Train,0
27,36011.69004657318,9076.1157915077,1,0.2866630308424211,Q1_Train,0
20,99551.0372945988,23442.080467963013,2,0.23568404661170908,Q1_Train,0
48,42751.67313789092,28061.28024531738,1,0.37300479932606406,Q1_Train,0
33,87988.12500866415,18388.18129097099,13,0.16692399892477083,Q1_Train,0
66,21451.369568626367,9208.373472425188,8,0.08475705010403531,Q1_Train,0
52,146209.44631116342,8969.016559273216,12,0.4094203209139046,Q1_Train,0
69,48171.80873844189,12327.326675961081,13,0.5100578964131733,Q2_Train,0
28,31376.099920734152,6139.179070504884,0,0.06154028330077833,Q2_Train,0
28,31534.976276321257,15249.681048943383,9,0.12949537989700438,Q2_Train,0
39,307629.26172228355,33612.684729889515,5,0.44255901240047835,Q1_Train,0
31,22593.921147483114,6763.223745539762,6,0.42643744377915554,Q2_Train,0
66,125264.9877370862,21460.50039258669,3,0.5100816595746487,Q1_Train,0
53,32920.05142714948,9538.290658809783,0,0.1372293624491393,Q2_Train,0
32,102770.27087900552,11490.695845834693,11,0.5661706202806458,Q1_Train,0
52,33519.30037228344,8123.043025793477,14,0.2838227874363502,Q2_Train,0
27,162131.73879253975,10454.439357420075,1,0.3244357666290318,Q1_Train,0
42,116281.71462845423,33227.55586601129,5,0.14598537873651599,Q2_Train,0
46,30085.372422793764,8855.617875544618,5,0.38081800617294237,Q2_Train,0
27,71040.4104781076,10180.333290324663,4,0.18969195914898482,Q1_Train,0
60,46184.66031751892,7227.1489042727335,11,0.46321410060519547,Q1_Train,0
42,76159.72355172016,5344.034167756087,10,0.6913190448173682,Q1_Train,0
40,20391.95226839502,50265.313414264085,12,0.05557947452692092,Q1_Train,0
41,22836.514200033504,9671.875022150714,9,0.43266764201863966,Q2_Train,0
28,30691.95120835882,5092.939775449925,8,0.3523370230889434,Q2_Train,0
63,50495.83055408498,48310.05307243892,13,0.06473031832848802,Q1_Train,0
22,96035.78837232839,5478.893586810051,0,0.18975197743801472,Q1_Train,0
68,97968.21234751164,18428.614609687094,5,0.45135915917236663,Q2_Train,0
38,147258.91798220275,5958.026863675997,11,0.27513188654467297,Q1_Train,0
67,28904.916931023436,20856.62995581507,0,0.12091061990842229,Q2_Train,0
21,40289.77923057403,7395.082102433141,12,0.22300436642040397,Q2_Train,0
59,94689.02182142892,54813.59903454496,5,0.20139515255452237,Q1_Train,0
28,57873.893201508705,14006.735303597019,13,0.34406324215400663,Q2_Train,0
49,162196.38255067996,26697.67398952208,11,0.20533381943378043,Q2_Train,0
28,62503.76431330822,17121.569388733562,11,0.12684813961387367,Q2_Train,0
35,148742.29200016614,26700.476671255,10,0.12276835691158827,Q1_Train,0
44,44964.51939070353,57534.98776883141,11,0.13894107609039705,Q2_Train,0
35,70167.560588298,20346.206974456923,2,0.3172038998582722,Q2_Train,0
40,132163.9370784053,18861.19823332945,2,0.18126349035345882,Q1_Train,0
61,82993.30366018487,12030.884507379673,6,0.3749678610690545,Q1_Train,0
22,126899.21341225228,16012.575137336526,4,0.12335645955523113,Q1_Train,0
58,40538.41090180651,14688.373607534462,11,0.3327986099471294,Q2_Train,0
42,45348.71299662048,34723.763936245305,2,0.5124165428349047,Q1_Train,0
58,140236.24303565035,61340.91399335668,14,0.08748656054307823,Q1_Train,0
39,26413.2905604412,7830.801184492057,4,0.23508483997279123,Q2_Train,0
36,26340.994251042,7526.513949550957,12,0.46747374006312475,Q1_Train,0
18,156562.20120345854,12496.114325966682,2,0.28245546364891577,Q2_Train,0
24,37532.64857920281,8831.717748061017,3,0.5309432448738941,Q2_Train,0
21,33841.354676969626,21904.922011144532,5,0.25026724037085196,Q1_Train,0
29,47759.444296783506,18572.95234573878,12,0.35488162549601493,Q1_Train,0
39,56373.51191336762,28923.044686957415,3,0.326912534870335,Q2_Train,0
34,115503.76016646753,34053.28200635205,11,0.0985488684342191,Q1_Train,0
46,94550.709087932,18445.9638621836,12,0.17619867620858648,Q2_Train,0
63,35308.203320670684,22677.276620628207,0,0.2800480712368031,Q1_Train,0
37,72179.05317095915,49177.66016455306,11,0.1279627589667907,Q2_Train,0
60,105667.34658065344,25854.556019598527,4,0.3384215459791044,Q1_Train,0
32,43955.28674542651,22028.82650647758,11,0.46310037872996124,Q1_Train,0
47,76204.94104173251,24194.441711802796,7,0.36361822191384824,Q1_Train,0
55,92786.62625988625,10317.603633707984,13,0.021287628984859024,Q2_Train,0
20,81899.85345276943,8773.842810903016,9,0.42649142015626956,Q1_Train,0
43,25525.345144879877,7409.591615487017,14,0.7551741417981213,Q2_Train,0
19,90767.795424354,22526.171910812445,11,0.5532765334913554,Q2_Train,0
66,83064.19220918955,12752.919329555563,4,0.19110731259993236,Q1_Train,0
55,101885.04183421604,18752.21996644664,4,0.09234323154389229,Q1_Train,0
19,256018.70009375343,15421.162046353229,6,0.265464481375793,Q2_Train,0
28,65964.48690632504,22257.35521873626,10,0.11049237380475528,Q1_Train,0
25,103900.06809563885,6937.498998430527,2,0.1544005524042775,Q1_Train,0
61,72515.28086636358,5885.8898422857965,7,0.3062469897632621,Q2_Train,0
57,62202.8977526221,13747.378846869307,9,0.5193441105636515,Q1_Train,0
39,39302.14710839545,26971.523051701795,1,0.4774512631840789,Q1_Train,0
25,26124.9139262314,8332.423426209218,1,0.1509270324512926,Q1_Train,0
46,39138.567332551174,68633.33785658536,4,0.2790524069078865,Q1_Train,0
57,21582.911414575337,26608.665310480075,2,0.0369063556124952,Q2_Train,0
47,32308.652636419698,32556.49539593334,9,0.18073152683046514,Q1_Train,0
34,22545.240107686383,15366.018331338892,10,0.415916693516395,Q1_Train,0
37,53841.458703744,6032.959826102424,2,0.26425902303727167,Q2_Train,0
33,24046.700115775755,13534.5900603261,3,0.1955658233070006,Q1_Train,0
60,173224.28775594564,49201.96522958099,4,0.0795884788962802,Q1_Train,0
33,38193.51333343373,14639.791619902679,12,0.1971028125723521,Q1_Train,0
62,21826.062718287023,8840.609165552454,4,0.23652463232544912,Q1_Train,0
64,28060.530616711658,17260.28516134193,2,0.03349663956283025,Q1_Train,0
65,80098.25895869645,41005.958040590434,3,0.5238264119390528,Q2_Train,0
40,50080.98646567819,15702.407829674165,11,0.10952710762318231,Q1_Train,0
26,77307.23943182064,7395.729040209728,2,0.1396820173193546,Q1_Train,0
68,29990.400854275824,17928.24467371292,14,0.3622281215209836,Q2_Train,0
37,22301.854707390277,22390.222661876796,9,0.1925677406560464,Q1_Train,0
54,24220.255230355775,30635.62219120038,8,0.49914043336765485,Q1_Train,0
34,27280.811912133093,20375.069008636747,5,0.16141609898544057,Q1_Train,0
64,54052.910788875306,24618.983472052685,14,0.14673998264532664,Q1_Train,0
48,28281.572590812386,5804.755099692109,9,0.18308515466732253,Q1_Train,0
25,29325.398271658276,12224.112614951484,1,0.24103914202415538,Q2_Train,0
32,20218.501903188422,54426.93842285888,0,0.14450517706969482,Q2_Train,1
47,24704.39598743562,16721.659966842206,2,0.41106117483293714,Q1_Train,0
63,45040.56964379836,7893.352443970241,3,0.12017435788421851,Q1_Train,0
29,81052.83378154723,20454.243569420694,13,0.049625549409469644,Q1_Train,0
66,87633.65092256355,13024.63252704729,4,0.7629968059008971,Q2_Train,0
34,79636.21324479068,46727.75815450499,12,0.09292867890779029,Q1_Train,0
59,158004.20924833394,27377.94450861891,3,0.21381486000650066,Q2_Train,0
47,33544.15031140634,9678.06067596179,11,0.38284637606789923,Q2_Train,0
36,67043.45210897831,36560.25663054376,10,0.3082769333483627,Q2_Train,0
63,65178.22887838683,5340.804128337255,11,0.48433148914359586,Q1_Train,0
51,20218.13471102549,8958.709987843615,9,0.5870157179192425,Q1_Train,0
67,60510.82441346119,5989.214587825424,6,0.40007930052142154,Q1_Train,0
24,155002.65581452055,41603.77513136289,8,0.16703571196895362,Q2_Train,0
61,40366.66929610512,30415.3831175418,8,0.29985733139581433,Q2_Train,0
51,191478.59794853287,8073.91138219011,10,0.32789804228645497,Q1_Train,0
37,42061.61056958948,32205.15271640062,0,0.47846933872067743,Q1_Train,0
67,27532.686046280854,7374.870298931237,8,0.5364989580009528,Q1_Train,0
55,45408.409138538016,14698.573711187699,13,0.18686187445226035,Q2_Train,0
27,69640.28899783842,16447.28835885602,0,0.30378718483312983,Q1_Train,0
49,55147.57046858256,33535.07516736473,1,0.09230278608796019,Q2_Train,0
69,58471.034664766514,19391.021627321883,9,0.41855875287460903,Q2_Train,0
54,34626.03258488974,43886.460609062044,14,0.18503600476654208,Q2_Train,0
37,38603.69203085572,5554.545377834482,10,0.29762071924775635,Q2_Train,0
20,237481.99129037248,15053.149676993587,5,0.1378306113925456,Q1_Train,0
54,37518.15517094295,21216.664324090765,8,0.2934023580424493,Q1_Train,0
57,133447.28905008046,32123.674305339166,4,0.4345891206434639,Q2_Train,0
25,38173.19689340488,16685.6921001117,8,0.23306561356392813,Q1_Train,0
40,35929.63850205787,10721.730534159142,7,0.23648418091235704,Q2_Train,0
57,211403.84373773757,59636.83700711947,10,0.05777878732818595,Q2_Train,0
28,76087.62432486619,21502.345349456933,11,0.07283145891388225,Q1_Train,0
47,76256.22113195516,20238.960687309973,2,0.2838121865450264,Q2_Train,0
27,69019.75985418579,24558.992810652577,13,0.2269848972904132,Q1_Train,0
56,74870.10499087424,25107.952107672045,3,0.8441338761862741,Q1_Train,0
45,35378.84439451263,15188.172625281048,8,0.10119708364709623,Q1_Train,0
66,46223.00208961473,13153.010417998035,11,0.2536903588598673,Q2_Train,0
53,64899.92934673057,41000.10490568459,13,0.13949882733819394,Q2_Train,0
53,118208.21401755884,16059.708493633774,12,0.36726631377546554,Q2_Train,0
43,60184.20561142123,24273.31578179388,7,0.16475216919812513,Q2_Train,0
39,31276.389600123166,7037.021950305509,5,0.16678555969706935,Q1_Train,0
21,99077.3609544413,6777.096082808487,1,0.14711206174795297,Q2_Train,0
48,42226.798091473815,48880.82481784147,5,0.27497152170778727,Q2_Train,0
35,176850.4546402731,27212.813313546583,3,0.2016485557757926,Q2_Train,0
40,24434.82588297836,32819.57665322023,6,0.24476287801749091,Q1_Train,0
39,40261.993336047526,56906.494755591455,10,0.7493509584826421,Q2_Train,0
19,165146.3843268319,15649.948196408295,0,0.10790098685158521,Q1_Train,0
48,101618.2610085052,18015.22562759785,2,0.3507629549862237,Q2_Train,0
45,62496.27139585726,18346.567474135663,13,0.2689515854007613,Q2_Train,0
63,52734.56762625226,12677.332678337423,7,0.1013846722860795,Q2_Train,0
49,25630.241120198283,33021.04098237398,0,0.08071032213494757,Q2_Train,0
22,111464.20228654257,12100.852833328096,12,0.13523030836916433,Q2_Train,0
57,31749.079105819736,6425.7549952229,2,0.1319596838166873,Q1_Train,0
63,60740.612953116164,5617.881256260706,2,0.3081232388699156,Q2_Train,0
41,77664.36505720338,13058.710287842889,11,0.3867837598091562,Q1_Train,0
52,27405.87787014812,7678.4464151099655,7,0.0628082709392037,Q2_Train,0
61,34040.27640604222,80493.65128170306,13,0.41897018124565866,Q2_Train,0
65,30728.40948452432,29020.81021250522,0,0.23693209749546593,Q1_Train,0
34,146734.13283536042,29392.541660068295,4,0.08658608911673939,Q2_Train,0
18,82907.29681704569,9572.367693312455,6,0.30623447636786527,Q1_Train,0
48,86800.40495759375,36712.23190170011,3,0.10864498833220262,Q2_Train,0
48,98992.81738405755,86516.8509379248,14,0.44177401577388037,Q1_Train,0
30,83002.43475250667,94962.2448265296,1,0.4100226925150641,Q2_Train,1
68,145848.49033874992,7365.957865152337,12,0.5493692315920051,Q2_Train,0
29,166154.6765651387,37509.07427025311,12,0.08807208591784574,Q1_Train,0
32,28114.749341943465,26166.379640104962,7,0.019693334186669433,Q2_Train,0
30,141298.60964490846,8085.063114191304,14,0.5924781239716749,Q2_Train,0
57,101718.9891246061,13158.331916855648,1,0.5015727138265221,Q2_Train,0
37,218171.99947116437,9360.320838317362,2,0.2259050793067079,Q2_Train,0
38,242910.08255052232,22319.27095470755,9,0.07317379943215223,Q1_Train,0
33,53253.368773731265,13190.024809175095,11,0.13848749591942355,Q2_Train,0
26,38077.308143005095,23258.28608170081,11,0.2982879323086468,Q2_Train,0
61,53910.03416513023,10501.937337166399,14,0.35822605922162115,Q1_Train,0
55,31189.59995457096,40272.07359308025,5,0.3033134344456636,Q1_Train,0
36,82087.7656098084,23411.272587189473,13,0.1151579566423231,Q1_Train,0
24,58426.79467606569,5568.1156584262835,6,0.1046658361938988,Q1_Train,0
65,103190.06780091979,15236.87951274949,0,0.3294166304683824,Q1_Train,0
56,89417.8097897995,18418.439801166023,12,0.27256105930595376,Q2_Train,0
21,30733.981545352017,51903.40280286948,14,0.40410056421746887,Q2_Train,0
42,21605.385482995753,9744.510252542746,7,0.19761917256315667,Q1_Train,0
49,115630.13675986379,14578.565225821889,13,0.5432469587144078,Q2_Train,0
57,27398.920066570012,25944.896792350963,0,0.08537682714700065,Q2_Train,0
62,142443.0238239724,32367.643185253182,2,0.356398202313096,Q2_Train,0
66,102196.73525616074,10761.15883130268,5,0.17261399933323135,Q1_Train,0
54,42564.29491216343,16488.497700225154,7,0.40926657258304305,Q1_Train,0
23,117689.64883225565,11460.821422975425,4,0.278086282673591,Q1_Train,0
36,107057.65752522733,7911.610728601264,5,0.289422689985763,Q1_Train,0
30,24088.622916982447,17144.19372714927,11,0.23117892600719658,Q2_Train,0
43,63685.722740669735,5743.850982216912,5,0.6724324256198314,Q2_Train,0
48,20042.88291860172,6001.291191931264,0,0.2607354167691321,Q1_Train,0
56,46091.59648570955,12838.080586450797,14,0.3073122268434168,Q2_Train,0
30,67198.33224857473,9388.13244475362,11,0.1364307623093511,Q2_Train,0
55,64081.46522332607,8223.504981716484,14,0.05948373796244705,Q1_Train,0
55,97566.71641813217,22033.403898693883,6,0.05004712744084404,Q1_Train,0
47,33567.987892910285,15912.996324459291,12,0.5210859791897613,Q2_Train,0
20,48618.46202632063,14717.646115857005,7,0.3131915354048645,Q2_Train,0
51,162798.45557888362,17643.525720166304,5,0.1677726762866453,Q2_Train,0
33,228466.7449190618,29869.684270837683,10,0.4016793748502101,Q2_Train,0
39,24989.77413037195,9028.463931370776,10,0.31509392940876096,Q2_Train,0
49,40412.95802990158,28521.85690326975,8,0.27145239290842016,Q2_Train,0
25,54288.43261276525,7173.935008453381,10,0.40157202905872275,Q2_Train,0
23,68545.49806937974,8747.289605197433,4,0.107565467296154,Q2_Train,0
31,58816.75190643573,22205.803047129873,9,0.34737319634602254,Q1_Train,0
49,81937.4582786453,9194.94933648171,9,0.21111813816195152,Q2_Train,0
27,27395.62126067943,9446.257280758035,11,0.31771945946253083,Q2_Train,0
20,20888.854144067765,11817.233838832062,7,0.27023046310194326,Q2_Train,0
29,49501.81965853831,38071.161712384965,8,0.24066554315107014,Q2_Train,0
48,38211.350745331896,18753.807226683926,12,0.49192355368810975,Q2_Train,0
46,30905.115309502016,8147.429396458703,12,0.30921361232622574,Q2_Train,0
69,25571.647936704056,12995.563848065038,9,0.06119473120775339,Q2_Train,0
42,22659.545919292395,34005.255374958375,10,0.1411021678556496,Q2_Train,0
48,80350.43405611739,19580.717053464523,7,0.26608357945075833,Q1_Train,0
39,22044.25416200402,26592.71592112443,3,0.5625487780439123,Q2_Train,0
21,76388.69095518172,6169.587195058211,3,0.5238565166274184,Q1_Train,0
30,71203.87295531944,35772.959696241014,11,0.3614888787727813,Q2_Train,1
62,185905.99920403323,37525.6488154014,2,0.3169087873702726,Q2_Train,0
67,43724.63057954692,6047.192663540738,11,0.23853259184726958,Q1_Train,0
66,64560.63064202495,14713.0111906001,1,0.11788094367993954,Q1_Train,0
37,27620.12397616918,8549.13271585096,2,0.18604758817193146,Q2_Train,0
69,23438.387303468324,13753.82318455345,2,0.4232901901312635,Q1_Train,0
34,78540.12218534967,21519.016264411515,0,0.24838566831109682,Q1_Train,0
53,61938.84429593098,27711.35960908562,6,0.06283222399822727,Q1_Train,0
50,48075.860415773444,14708.925338338091,3,0.3124192859077108,Q2_Train,0
18,105218.35860289902,15724.5153859062,7,0.41178253357818345,Q2_Train,0
30,85827.60547226995,19961.848202896774,1,0.35408372477820543,Q1_Train,0
34,24008.049175054377,25647.574349077102,1,0.37065647477314834,Q1_Train,0
67,23064.102834424368,41721.473907578875,1,0.06984321018071832,Q1_Train,0
44,45680.75794590611,11612.167649492072,5,0.3755501628477712,Q2_Train,0
62,242646.02151687827,13371.125839795943,4,0.3092609938264909,Q2_Train,0
40,65719.48430889167,12164.499594351724,9,0.48428893395908906,Q2_Train,0
63,56033.87449837462,26735.120191607475,8,0.2584741570983882,Q2_Train,0
25,29767.06621419083,35422.05986069013,1,0.2346353754313498,Q2_Train,0
25,61676.38829619068,11635.882968263988,0,0.4664907002587857,Q1_Train,0
43,48905.57447845457,7303.3365591533175,1,0.027458655757955808,Q1_Train,0
64,26816.368060653367,15221.440149193135,9,0.1240484552998173,Q1_Train,0
54,85589.71018602478,14022.225557187965,7,0.08501675082175089,Q2_Train,0
66,201811.24999912202,9749.184232351967,7,0.29622223900828426,Q2_Train,0
42,70033.68719959623,17008.223569500537,11,0.10941848061809246,Q1_Train,0
35,196262.04459029614,20866.939847995855,11,0.20904229808479496,Q1_Train,0
47,25918.168179590197,15805.196554819937,13,0.8652029705085791,Q2_Train,1
56,50732.7860806605,16359.44291521144,14,0.34670702649189555,Q2_Train,0
30,73777.11287052253,18455.57850152887,12,0.08141494533359409,Q2_Train,0
46,105452.79408025925,9438.967728961645,6,0.3170826247053181,Q2_Train,0
63,42557.391766236105,28830.480552322453,9,0.08151107811660553,Q1_Train,0
47,30803.492289749123,24025.993744195763,7,0.14701238188142154,Q2_Train,0
35,42713.19771943032,8835.290491623211,4,0.4854803120048773,Q1_Train,0
60,56640.964511348684,21446.354581709278,11,0.2920238095105569,Q2_Train,0
47,100361.36218798152,52197.030462168375,12,0.17509507701162985,Q2_Train,0
38,32910.17857914996,18910.55135618989,6,0.22151285724723593,Q2_Train,0
34,20989.90583097387,29569.22125519448,2,0.4844137108177521,Q1_Train,0
69,41192.214032060685,15301.466150591326,13,0.3613371552117652,Q2_Train,0
32,27873.238449714197,29367.415952543164,5,0.26084983980441934,Q1_Train,0
26,63362.601147319896,20343.559876034924,1,0.07618637873168613,Q2_Train,0
69,44203.24207716403,8454.73528930615,13,0.1785047551977062,Q2_Train,0
27,24912.919835289016,19099.345491956235,9,0.119448697150918,Q1_Train,0
